ID,text,date,label_name
1243,Hit and Run is on {@Netflix@} Hell yea! {@Kristen Bell@} I have my Sunday Quarantine plans now!,2020-04-19,pop_culture
741,I had two guesses for the line {@My Name Is A Killing Word@} wrote in his episode of {@Masters of the Universe@} (that made it without being cut) and I think it s :   I m feeling a little under the weather.   ?,2021-07-25,pop_culture
334,Stat of the day: {@Lando Norris@} has scored 24% of his all-time #F1 points at the Red Bull Ring. #AustrianGP,2021-07-04,sports_&_gaming
1705,Our Theatres/Companies are in jeopardy of 70% closure if the Government don t help us. Who would like an answer from {@Oliver Dowden@},2020-05-31,pop_culture
594,New Listen: Harry Styles - Watermelon Sugar   My first deep dive into his music.  I came to the surface sort of mesmerized.   #HarryStyles #WatermelonSugar #FineLine {{USERNAME}} {@Harry Styles@} {{URL}},2019-11-19,pop_culture
1333,I had a dream that woke me up. I was standing in line at {@McDonald s@} and no one was standing six feet apart.,2020-04-05,daily_life
2214,Hay {@Christopher C Cuomo@} put your little darlings at the head of the line.  Chris Cuomo says there won’t be police reform until ‘White people’s kids start getting killed’ {{URL}} #FoxNews,2021-04-18,pop_culture
3080,I ALWAYS WAS A GATORS FAN SINCE 96... GO G A T O R S ! Yeaterdays game FLORIDA GATORS #FLORIDAGATORS {@Florida Gators@} 29 VS kentucky 21 #football #collegefootball #gators #fottballgators #college #gameday… {{URL}},2019-09-15,sports_&_gaming
1551,california investigators: EXTEND NAYA RIVERA S SEARCH OUTSIDE THE LAKE - Sign the Petition! {{URL}} via {{USERNAME}} PLEASE SIGN AND SHARE AND IF YOU CAN DONATE,2020-07-12,pop_culture
2654,Tried playing {@Rainbow Six Siege@} for the first time in ages. The first game I play I get an abandon sanction for going on my cams. The amount of confusion and aggravation I have right now is extremely high.,2020-02-02,sports_&_gaming
1542,Jooheon: Do what you want and be happy   JOOHEON I LOVE YOU    {@MONSTA X@} #monstaxlivewithluv #MONSTA_X,2020-08-09,pop_culture
2696,"Looking for new years eve plan in #Singapore? Check out Smoke & Mirrors NYE event! Think free flow, great food and stunning views looking at the Iconic MBS! #VisitSingapore {{USERNAME}} {@STB@} #NYEL2021 {{URL}} ",2020-12-28,arts_&_culture
327,Via   {{USERNAME}} No man of mine answered his cell phone during a romantic interlude. Just because there was a category 5 hurricane looming was no excuse for him to run off to work and leave me panting on the kitchen table.  #romance #RomanceReaders {{URL}},2021-04-25,daily_life
1933,#KKRvsRCB {@KolkataKnightRiders@} {@Shah Rukh Khan@} why the hell does shakib play like this? {{USERNAME}} {@Nitish Rana@} #rahultripathi were playing like chasing a 200+ score while shakib was playing like a 120+ chase... Remove him.. Bring #sunilnarine for him.. Next year remove Morgan + shakib + dk,2021-04-18,sports_&_gaming
640,Watching Senator Rand Paul Accuses Dr. Fauci of Lying About Gain-of-Function Research at Wuhan Lab {@CSPAN@} {{URL}} And watch Fauci give him one upside the head.,2021-07-21,science_&_technology
2152,ChillyRob {{USERNAME}} Releases New Music Via #soundcloud Check Out The Hot Bangers Here {{URL}},2021-07-25,pop_culture
2042,Alright {@DIRECTV@} you give me no choice. I canceled my service 2 years ago when my house burned down. You said there would be no more charges after my last bill and NOW you’ve turned me into collections?! 2 years later,2019-09-29,business_&_entrepreneurs
1468,#NowPlaying  Channel 24 - {{USERNAME}} #MICCratesRadio   Download the app. @ {{URL}} Submit your music today!,2020-08-16,pop_culture
1838,"Great day up at {{USERNAME}} for the Integrated Texas Scramble, our 3 ball came in -2 gross, -8 net. Nearly chipped in on the 18th from the fringe but lipped out.  Hope everyone else had a good weekend of golf! ⛳️️‍♂️",2021-04-25,sports_&_gaming
460,"️ [ {{URL}} ] [#circulareconomy] {{USERNAME}} Circular Economy Hotspot Catalonia 2020 #CEHotspotCAT #CatalunyaCircular at Barcelona, Spain From November 16, 2020 at 12:00AM CET to November 20, 2020 at 12:00AM CET. More info: {{URL}} ",2020-11-15,business_&_entrepreneurs
1046,Why aren t more people talking about the fact that the {@Official Blue Bulls@} have to juggle both Rainbow cup final and {@Carling Currie Cup@} first round on the 19th?,2021-06-13,sports_&_gaming
1398,THE ENTIRE cast of #LoveVictor is coming back to me. LIKE TOGETHER? I get to keep seeing {@Michael Cimino@} as victor and portray what I feel is my story. this show and the cast means everything to me. I love you guys and I love you {@Love Victor@},2020-08-09,pop_culture
1562,38  {@Wissam Ben Yedder@} sends a shot into the ground that bounces up off the crossbar.   #ASMSDR 0️⃣-2️⃣,2020-08-23,sports_&_gaming
1975,"Dan Quinn%27s Falcons blow another double-digit lead in loss to Nick Foles, Bears {{URL}} via {@Yahoo Sports@} ",2020-09-27,sports_&_gaming
2633,"Hi {@Golden Guardians@} , i had ordered a jersey from you guys back on the 8th of june. I cant seem to find any information available as to the status of my order(tracking it with the app gives me nothing?), Is there another way to check the status? Thanks :D",2020-07-12,business_&_entrepreneurs
419,"Dear {@Doctor Who Flux@} - I won t retweet you so I don t spoil anyone else, but could you please PLEASE not post major, epic, show-changing spoilers before everyone has had a chance to see it? Many US viewers without cable are looking forward to seeing Spyfall in theaters later today!",2020-01-05,pop_culture
738,Someone shows this to Vodacom. We need intervention  packages during this trying time...!!! IOL: MTN s free daily Data Lifeline to keep customers connected during the lockdown. {{URL}} via {@Google News@},2020-03-29,science_&_technology
1879,Rewatching #Grimm and I love Monroe and Rosalee together. Still can t figure out why {@Reggie Lee@} never had a serious love interest.,2021-04-11,pop_culture
1389,Check out Living With the Dead Kelley Armstrong Hardcover w/jacket Paranormal Fantasy {{URL}} via {{USERNAME}},2020-11-05,arts_&_culture
1438,THERE IS A MAN ON MY BUS WITH A CLIMATE CHANGE SIGN WITH LIZZO ON IT SAYING “TIME TO BE GREAT” !!!!!! I AM LIVING {@ALL THE RUMORS ARE TRUE@} #climatechange,2019-09-27,daily_life
497,UFC 245 PPV results: Usman stops Covington in final minute {{URL}} via {@Bloody Elbow@},2019-12-15,sports_&_gaming
375,SUGA-T SHARES HER BEAUTY SECRET…  The Legendary {{USERNAME}} Shares Beauty Secret That Has Kept Her Vibrant & Youthful All These Years Raising the Bar as She Acknowledges ‘Making Grandmothers Great Again’  Suga-T is… {{URL}},2020-06-15,pop_culture
975,Check out COAST GUARD MUG TEXAS INSTRUMENTS AN/APS 137 V 4 SURVEILLANCE RADAR USCG COFFEE. {{URL}} via {{USERNAME}},2021-08-08,science_&_technology
1209,May the auspicious occasion of Eid bless you with peace and bring joy to your heart and home .  Eid Mubarak #BDARMYEIDWITH_BTS {@BTS_twt@},2020-05-24,daily_life
2840,Stream the full {{USERNAME}} vs. Central Pointe game on {{USERNAME}} YouTube: {{URL}},2020-01-05,sports_&_gaming
404,New music from.the Homie {{USERNAME}} #CountMeOut prod by {{USERNAME}}  Out now on ALL platforms Drop a comment for feedback! SKATERS im.dropping this Sunday for The Slow roll!!! {{URL}},2021-08-18,pop_culture
2467,Happy Father’s Day {{USERNAME}} Hope you had an amazing day!! Thank you for being the Best father to our children !!,2020-06-21,daily_life
1425,"UPDATE: The tactics {@Kodak Black@} and his legal team employed here did, in fact, work. President Trump granted him a commutation, which only applies to Kodak’s federal crimes. He is still subject to criminal proceedings in multiple jurisdictions. {{URL}} ",2021-01-20,pop_culture
93,"Happy New Year, Hawks!  Looking forward to seeing you all tomorrow {{USERNAME}} !  It will be a WHITE day with ER 6.  Here s this week s Principals  Note: {{URL}} #HolmesHawksSoar",2020-01-05,sports_&_gaming
1769,Bob Marley - Turn Your Lights Down Low {{URL}} via {@YouTube@} little love songs tonight,2020-02-16,pop_culture
2221,"#BestOfTwitter #NowPlaying DJ KHALED by Dj khaled, Rick Ross, Future, Cardi B, Nicki Minaj, Drake, Chris Brown feat: djkhaled,chris brown,liltjay,cardi b,pop smoke,rick ross,jay z,roddy ricch,travisscott,migos,lil bab via the {@Audiomack@} app {{URL}} {{USERNAME}} ",2020-04-05,pop_culture
1849,NEW: {@Holiday World@} sets new opening date: June 17th..water park...July 4th.  {{URL}},2020-05-15,business_&_entrepreneurs
827,Yes L.S. U.! Geaux Tigers! {{USERNAME}} {{USERNAME}} lsufootball #tigers @ Hazelnut New Orleans {{URL}},2019-11-10,sports_&_gaming
428,Pretty sure I just heard {@Stellantis@} promise solid state batteries by 2026? And a leader in EVs by 2024.,2021-07-08,science_&_technology
1889," When the jungle was open, I rolled in with the riders Stole food from the bears, and brought it back to the lions Hold court with the apes, I m a gorilla but lighter Got the eye of a tiger, the heart of a fighter   - {@Lil Wayne WEEZY F@} - Tha Mobb #LilWayne #bars #rap",2020-09-27,pop_culture
2731,"COVID vaccine passports not government s role, Buttigieg says {{URL}} via {@New York Post@} ",2021-04-11,science_&_technology
2952,Know the difference between someone being an investment and someone being a bill - {@Myleik Teele@},2019-11-03,business_&_entrepreneurs
282,"Guess who can’t wait to watch Judika’s new music video ,Bagaimana Kalau Aku Tidak Baik-Baik Saja because there will be {{USERNAME}} as a special appearance? Meeeee! ❤️✨❤️✨❤️✨❤️",2021-07-29,pop_culture
343,The owner of {{USERNAME}} has announced that its sales in the second half of 2020 exceeded expectations by millions {{URL}} #cosmetics #sales,2021-01-18,business_&_entrepreneurs
2547,Ended up going out for coffee with {{USERNAME}} this afternoon and had a genuinely lovely time,2021-04-04,daily_life
1113,The music video I acted in for {@ILLENIUM@} {@DABIN@} {@Lights@} #heartsonfire is coming out tomorrow!  #StayTuned #MusicVideo #illenium {{URL}},2021-01-12,pop_culture
1574,"I never seem to recognize {@Shuga Cain@} in drag, but I see them out of drag anywhere and I m like,  oh, that s Shuga Cain, I love her ",2020-12-27,pop_culture
691,"Tyson Fury vs. Otto Wallin start time, live stream, fight prediction, date, card, odds, preview {{URL}} via {@CBS Sports@} #Tyson Fury  #Boxing  #Otto Wallin  #Deontay Wilder",2019-09-15,sports_&_gaming
0,Chief Keef - Jumanji (New Music) (Finally Rollin 2) (Music Video) {{URL}} via {{USERNAME}} {@Glory Boy@} U2BEJUMANJI €!M[]dzAx!sWallHackAimBot€ DamagedModz247 MYNAMEISSCREAM THOTBREAKER,2020-11-29,pop_culture
1582,Unacceptable {@NASCAR@} Time to clean house top to bottom. The people running this sport seem incapable of doing the job. No excuse for today. No excuse for Sauter wreck at Texas. No excuse for Truex/Custer wreck at COTA. 3 strikes you’re out. #NASCAR,2021-07-18,sports_&_gaming
1707,I suspect a number of people who got Chinese vaccine today in Kathmandu will come down with covid. Some may die. We need to document link between vaccination and ensuing covid.   Can the media please track this? {{USERNAME}} {@narayan wagle@} {@Guna Raj Luitel@} {@Sudheer Sharma@} {{USERNAME}},2021-04-18,science_&_technology
1416,. {@FSU Football@} {@Jalen Ramsey@} looked awesome with the {@Los Angeles Rams@} today! ...The Rams now have the Best cover corner and also the Best Dlineman in the . {@NFL@} in {@AD99@} ..AMAZING!,2019-10-20,sports_&_gaming
2021,i feel like giving up on my work. Losing my drive & interests. Can you give me some motivation Nong {@bright@} #talkwithbright,2020-06-21,daily_life
2003,"Reflecting on the Main Event of #NXTTakeOver I am now SADLY Reminded that 7/8 of the MAIN EVENT came through ROH... I MISS THAT Now, Especially with EVERYTHING {{USERNAME}} Has Brought to Light... Miss THOSE DAYS...",2019-11-24,sports_&_gaming
1993,Still waiting for {{USERNAME}} and my other friend to play ACNH. So far I have two friends who I personally asked to visit my island,2020-05-06,sports_&_gaming
1131,"“We meet God in the storm.... We need mercy, not just justice.” {{URL}} {{USERNAME}} ",2021-05-09,arts_&_culture
2304,"♫ My Top 5 #lastfm artists: Tokio Hotel (31), Harry Styles (21), Bring Me the Horizon (9), Hawthorne Heights (6) & Andrea Bocelli (5) #weeklymusic via {{USERNAME}} ",2019-11-24,pop_culture
1247,"The reason why I like WHO by LV, JK & JM is because I see a story. I like the story and I identify with it {@BTS_twt@} ",2020-12-13,pop_culture
2821,"A friend put me onto this, 50 Years of Horizon on {@BBC iPlayer@} . The first ever made, ‘The World of Buckminster Fuller’, is absolutely fascinating, both for the man himself & as a study in how documentary programmes were made in 1964 #horizon #eveningsin {{URL}} ",2020-04-15,pop_culture
2375,"Reminder: {@IGGY AZALEA@} works harder than we all think she does, she s an independent artist now she isnt signed up with any label so she does everything for her music not just a certain amount of work plus hard work proves talent",2021-04-04,pop_culture
2150,#Master a great end for the decade nd a great gift for fans ahead of new year  Solid look with a solid logo. Expectations are set high on {@Lokesh Kanagaraj@} {@Anirudh Ravichander@} {@Vijay@} #Master2020,2019-12-31,pop_culture
2261,"Real Madrid, Hazard talks about  the worst season of his career  by {{USERNAME}} - {{URL}} ",2020-07-19,sports_&_gaming
3178,Ten k is wavingggg  MORISSETTE NEW MUSIC {{USERNAME}} LYS TEASER RELEASE,2020-11-22,pop_culture
1159,Another SCAM in the making ? {{USERNAME}} {@ET NOW@} {@Nikunj Dalmia@} {@CNBC TV18@} 4 Days To Go.. MULTI-BAGGER Stock 2019 Coming on MONDAY. This Stock Has All The GROWTH Potential To Deliver MEGA GAINS of 200% With 100% SAFETY. {{URL}},2019-09-29,business_&_entrepreneurs
246,Everyone needs to watch {@Cody Garbrandt@} on the buzzer knockout #ufc,2020-06-07,sports_&_gaming
3161,The {@Big Ten Conference@} likes to make life as easy as possible for Ohio State in all sports. What a total farce,2020-12-13,sports_&_gaming
2849,Shaka set to return on ‘The Queen’ {{URL}} via {{USERNAME}} African Soapies,2020-05-03,pop_culture
2685,So excited for what s coming up next  GRATEFUL TO HANBIN {@shxx131bi131@} #DearBI  #비아이와_아이디의_첫번째_봄 {{URL}},2021-04-25,pop_culture
1671,Marco Tilio starting in a #GrandFinal versus {@Sydney FC@} just 9 months after leaving the club in search of regular game time. What a story!#ALeague,2021-06-27,sports_&_gaming
929,Jalen Hurts looks better AND way more dynamic than Carson Wentz on just 1 drive as the {@Philadelphia Eagles@} starter.,2020-12-13,sports_&_gaming
2909,"I finished 15th at this year’s American Crossword Puzzle Tournament (tied with {@Rob Tricchinelli@} ), and first in Upstate NY, which I believe makes me King in the North (in this analogy {{USERNAME}} is the King Beyond the Wall). #acpt #ACPT2021",2021-04-25,sports_&_gaming
1461,"Yo, Star Wars peeps, go check out my man {{USERNAME}} whip up on some droids in Battlefront II! #StarWars #battlefront2 #StarWarsBattlefrontII {{URL}} ",2020-04-05,pop_culture
1971,Watching {@Iowa State Softball@} vs {@Mizzou Softball@} ......an old Big 12 matchup.   I miss the old Big 12 from “back in my day”!,2021-03-14,sports_&_gaming
365,Many thanks to Ear To The Ground Music for the gracious review of our newest release - Here We Go!  An Indie Mix To Accompany  Your Shopping {{URL}} via {{USERNAME}},2019-12-01,pop_culture
2296,"The added money seems to follow me wherever I go. $22,960 overlay at the {{USERNAME}} Main Event. Players love it, but it’s getting tougher to find work... Kidding of course, but it IS great to work for places that always honor their guarantees. #OverlayTD",2019-11-24,sports_&_gaming
736,"I called to change my departure time by a few hours, {@americanair@} supervisor was extremely rude and belittling me, and hung up on me. Worst experience ever",2021-07-18,daily_life
26,Flames and the Fire?  Can the two teams winless before Round 3 get on the board for #WNBL20 today? {@Sydney Uni Flames@} ✔️ Now it’s over to {@JCU Townsville Fire@} who host {@Deakin Melbourne Boomers@} at 5pm AEST - tune in via {@FOX Basketball@} and {@Kayo Sports@} .,2019-10-27,sports_&_gaming
1441,Lil Herb AKA The Arrival {{USERNAME}} New Music Coming 2021  #producer  #rapper #singer  #songwriter  #filmdirector  #fashiondesigner  #hiphop  #rap  #rnb  #pop  #edm {{URL}},2021-06-27,pop_culture
3026,"A Fall From Grace, whewww! I honestly wasn’t expecting that ending! {@Tyler Perry@} ",2020-01-19,pop_culture
680,Abridged kinder w {{USERNAME}} was still better than any alternative.  Here’s to a healthy return to school sometime before 5th grade... {{URL}},2020-06-14,daily_life
1250,"“Dodgers look to take a command on the series, against the Rays” {@FOX Sports MLB@} {@FOX Sports@} that’s terrible! The Series is tied 2-2!! Clearly someone wants the Dodgers to win tonight.... #RaysUp",2020-10-25,sports_&_gaming
3,Sooooo.. it s {@PROGRESS Wrestling@} #StillChasing.. it s {@Pete Dunne@} vs {{USERNAME}} !!!!! YESSSSSSS,2019-09-15,sports_&_gaming
2182,Ooooohhhhhh my goodness. {@Philadelphia Fusion@} vs {@Toronto Defiant RiseTogether@} was the sickest series I ve ever watched. Both teams fought so dang hard. GGs to both teams.,2020-02-23,sports_&_gaming
837,"I’m tired of #FoxNewsSunday perpetuating the lies Trump cries daily. The protests led by {@Colin Kaepernick@} were never about the flag, and a veteran guided him to the kneeling. {@Jason Chaffetz@} you just came and served up an ill-informed word salad just like wannabe George Wallace.",2020-07-05,pop_culture
2403,"#Daytona {@NASCAR@} {{USERNAME}} --When Tech Sgt sang our #GREAT_NATIONAL_ANTHEM, i looked at the President and Melania and said YES. YES. YES. Thank you for embodying the words so many have fought and died for.",2020-02-16,sports_&_gaming
292,Diba year of the rat? Bakit may dog? Haha #iWantLuckyMayWard {@Maymay@} {@Edward Barber@},2020-01-26,daily_life
698,They went together.  Local couple dies on the same morning after battling COVID-19 {{URL}} via {@KENS 5@},2020-08-30,daily_life
1048,"Sometimes, its not about being together its about being there for each other. Happy Valentines Day.  KIANO YoungLoveOnIWANT {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2020-02-16,daily_life
2935,Happy Valentines Day everyone! Dross showed out this year. Love you king! {{USERNAME}},2020-02-16,daily_life
2417,Manchester is RED !!! United in Pure  football heaven ..E Choke {{USERNAME}} {{USERNAME}} {{USERNAME}} {@BookOfAHundredRhymes@} {{USERNAME}},2021-03-07,sports_&_gaming
1667,"Happy Fathers Day to my Dad, Rick! Since DAY ONE of LBs Circuit Training {{USERNAME}} he has made sure the gym is always CLEAN and TIDY! He comes in to the gym twice a day, everyday since Sept 10th, 2015 ❤️ From the… {{URL}} ",2020-06-21,daily_life
1963,Find it very difficult for there to be any arguement as to who fighter of the decade should be. Clearly {@Floyd Mayweather@} . Beat two of the other shortlisted fighters. Been away from the game since 2017 and still the most talked about fighter in the sport. Changed the game.,2019-12-29,sports_&_gaming
1249,Pleasee don’t forget to stream crown. Let’s work hard! {@TOMORROW X TOGETHER@},2021-04-18,pop_culture
2274,Sources Re Air Quality: {@Dallas Cowboys@} (pic) Plan To  Stay & Play  In LA vs. #Rams {{URL}} via {@Sports Illustrated@} {@The MMQB@},2020-09-13,sports_&_gaming
1298,Rest In Peace Juice WRLD. Literally you were my only artist I actually liked. Your music helped me calm down in tough times and it actually made me feel good. I don’t care if no one sees this tweet. Why do all legends die in the making. RIP.  #RIPjuiceworld {@JuiceWorlddd@},2019-12-08,pop_culture
1868,Yo {@BRAXTON MILLER@} the XFL needs you back at QB,2020-02-09,sports_&_gaming
2387,i still wanna know if aaron’s gonna be dancing w you in this music video. i need to prepare myself {@Ariana Grande@},2020-05-03,pop_culture
1443,Morning {{USERNAME}} I think we might have some friendly rivals with you going for the Packers and I’m a LA Chargers chick. Bring on our games,2020-10-14,sports_&_gaming
2671,2015 ADCC World Champion {@Davi Ramos@} is main eventing Fight 2 Win 132 tonight.   Don t miss this amazing main event,2019-11-24,sports_&_gaming
603,#DavePMorningShow {{USERNAME}} #NowPlaying #UGNJAMZ - CHRISTMAS MUSIC BED {{URL}},2020-12-06,pop_culture
1289,"So what if {@Los Angeles Dodgers@} are picking up  signs from the {@Tampa Bay Rays@} ... That only mean.. The Dodgers are just better than the Rays.. Live with it, my {@Atlanta Braves@} are the only team that beat the Dodgers down..  Just didn t finished them ",2020-10-25,sports_&_gaming
2502,"Right when I start showering, you get us with  social distancing.  Thanks a lot. #SubtweetCoronavirus @SubtweetSundays {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2020-03-15,daily_life
63,Drew Brees responds to President Trump: Protests  not an issue about the American flag  {{URL}} via {@USA TODAY@} I am sure tht  tk a lot 4  u to pen this.  Nice & true bt in ur hrt of hrts u didnt mean it but thks.  Bt U r rgt it has nvr been abt the US Flag.,2020-06-07,sports_&_gaming
1579,"So far the only survivors are the wicket-keepers from both teams, probably both read the pitch very closely.  Courtesy {@Cricbuzz@} #IndvsEng",2021-02-14,sports_&_gaming
1883,Bright morning ☀️  Vote Unmovable   {{URL}} Vote for bright and his new song  Unmovable   {{URL}} Vote Kan goo for Best Thai Song {{URL}} Vote Unmovable and Sad movie {{URL}} #bbrightvc {@bright@},2021-07-04,pop_culture
990,I’m a firm believer that {@Barstool Sports@} should and will take over the world  Enjoy the Super Bowl today everyone and go TB12!,2021-02-07,sports_&_gaming
1384,REQUEST {@ARASHI@} {@MTV@} #FridayLivestream   ARASHI / Party Starters / Do you...? / Whenever You Call / 声 / Dive into the future / IN THE SUMMER / The Music Never Ends / This is 嵐 a067,2021-02-26,pop_culture
237,"Happy Women’s Day to all the women out there.U all are supremely talented, equivalent & strong enough. Stay Strong & Be Happy. I would like to mention few powerful women {@Shereen Bhan@} {@Sonia Shenoy@} {@Sweta Singh@} their contributions in journalism is unbelievable! #WomensDay2020",2020-03-08,daily_life
650,"I just watched the {@NBA TV@} highlights for {@Dallas Mavericks@} spanking the overrated {@Los Angeles Lakers@} and had to sit down highlight after highlight of James, Davis and even Caruso. Pathetic.",2019-12-01,sports_&_gaming
1967,"Picking up some good stuff (@ Joe - {{USERNAME}} in New York, NY) {{URL}} ",2020-09-27,daily_life
112,At the going down of the sun and in the morning we will remember them Thank  you to all the {@Royal British Legion@} For your tireless work {{URL}},2019-11-10,daily_life
1348,"Stadhampton 11-1 {{USERNAME}} , the league newcomers were put to the sword by a rampant Staddy with goals from Joel Akrill X 6, Dean Parrott, Steffen Thomas, Hama, Max Wilkinson and Jason Spraggs. MOTM, the Staddy stalwart Grant Brown",2020-09-27,sports_&_gaming
804,"Lap 157: {@Kevin Harvick@} brings the No. 4 {@Busch Beer@} Light #YOURFACEHERE {@Ford Performance@} to pit road for four tires and fuel. Attempted to add tape, but it wouldn t quite stick. Once again, he came in first and left first.",2020-05-17,sports_&_gaming
1556,Horror Short Film  Other Side of the Box  | ALTER {{URL}} via {@YouTube@} #SSS #coryxkenshin i watched this at night and it gave me nightmares,2020-12-27,pop_culture
577,"Great day for {{USERNAME}} in the district tournament today. We have a record 7 wrestlers moving on to Regionals next weekend.  1st: Hunter(285) and Ryan Catka(195) 2nd: Dan Kearney(138) and Alex Williams(145) 4th: Xain Caballo(206), David Voghel(113), Vinny Warrington(282)",2020-02-23,sports_&_gaming
1834,I can’t understand why there wouldn’t be light on a weekend‍♀️  @aedc have you been coronize?  Make una show love now,2020-02-29,daily_life
126,“In the age of pandemics and climate chaos ‘following the science’ means economic regime change.” Superb essay on the economic crisis by {@Paul Mason@} in this week’s NS. {{URL}},2020-07-19,science_&_technology
2828,"Brand new facility for #AllStarRace night at {@Texas Motor Speedway@} , let s get things underway with the #AllStarOpen! Tyler Reddick will lead the field of 22 to the green flag shortly! #NASCAR",2021-06-13,sports_&_gaming
3152,"Leo, I d really love to big up my dad you the best dad ever you ve stepped up in my time of need unconditionally.“You don t have to be a dad, to be a dad. To all the fathers and father figures, Happy Father s Day.” #JamaaNiYaJamii {{USERNAME}} {{URL}} ",2021-06-20,daily_life
851,"I could be wrong but I m pretty sure the reason {@Boris Johnson@} couldn t have a full Catholic wedding was less to do with being PM of the UK as some think and more about his previous three divorces, oul Francie at the Vatican is a bit funny about that....#BorisJohnsonWedding",2021-05-30,pop_culture
2742,"I don t know why this {@Galway GAA@} team even bothered to put on their boots today. 17 points down to Mayo at halftime, in Tuam. Embarrassing stuff,  Pathetic defending. Game over. #GalwayGAA #mayogaa  #TG4 #GAABEO",2020-10-18,sports_&_gaming
2185,“Woman” ( {@punpkim halloweens@} ) reach new peak in Apple Music WorldWide #9.,2021-08-22,pop_culture
3032,"*****Goal Flash*****  Grange take the league at the Rec, Rovers find themselves 1-0 down. Was it a {{USERNAME}} backpass?   #UTR",2020-09-27,sports_&_gaming
7,FLY HIGH PHOENIX seven  MORISSETTE NEW MUSIC {{USERNAME}} LYS TEASER RELEASE,2020-11-22,pop_culture
2550,Human-Sized Kinetic Sculpture Dances in the Wind With Hypnotic Grace {{URL}} via {{USERNAME}},2021-03-07,arts_&_culture
854,&#8216;I said I would correct myself&#8217;; Anthony Joshua speaks after reclaiming his Heavyweight World Titles — See photos from the fight {{USERNAME}} {{URL}},2019-12-08,sports_&_gaming
2679,Stay safe bb. Pagaling ka {@Maymay@}   MAYWARD JAMPACKED FUNDAY #MayWard,2021-08-29,daily_life
3028,The atmosphere at {{USERNAME}} games is second to none. Nothing better in the {@NAHL@} . They’re also 45-4-0-1; they’re pretty good.,2021-04-25,sports_&_gaming
2888,Wake up weekday mornings with Michigan’s only statewide morning sports radio show: {{USERNAME}} . {{USERNAME}} and the crew talk about Michigan teams first 6-9am. For the affiliate near you or to listen online: {{URL}},2020-08-30,sports_&_gaming
407,"So like, tonight should be the start of {@jlo@} winning awards for {@Hustlers@} cause she needs to win an Oscar",2020-01-05,pop_culture
3144,Big Fight Bob on the hype video?!? {@Robbie Fox@},2021-04-25,sports_&_gaming
2405,Lmao so many questions I have for {@Tyler Perry@} about a fall from grace.,2020-01-19,pop_culture
153,#happyeaster a very different easter dinner #primeribsteaks #justthe2ofus❤  #missingfamily  #missing {{USERNAME}} ( Anthony) john.w.76 jesslynnireland and of course my darling #grandson  plus missed being with… {{URL}},2020-04-12,daily_life
1566,CONFIDENCE is such a powerful word for parenting according to {{USERNAME}} . Learn more parenting help  nuggets  on The Power of Purposeful Parenting online series. Find it here: {{URL}} #Parenting #EdResource #ECE,2020-07-29,daily_life
2391,I can say with 100% certainty that either PSG or Bayern will win the champions league {@Gary Lineker@},2020-08-23,sports_&_gaming
2353,Check out my new album  Life Lessons  distributed by {@DistroKid@} and live on Apple Music! {{URL}},2019-11-24,pop_culture
1004,"Huhu i didnt know how to express my feelings now im so suprised to my unnie {{USERNAME}} huhu..she do her best just to make me smile in my day hihi ill always remember u unnie,what you done to meee huhuu im crying rn uniee iloveusomuchh Godblesss,Stay safe",2021-06-27,daily_life
2660,A new album from {@Selena Gomez@} is coming in January and I seriously can t contain my excitement  {{URL}},2019-11-24,pop_culture
2875,Happy new year {{USERNAME}} may the lord be in your favor   Let’s ROCK,2021-03-25,pop_culture
280,"I think Ryne s Song is my favorite song from the album, I love it so much and I know it means a lot to you {@ashe@} ",2021-05-09,pop_culture
2942,MKBHD... the GOAT of tech reviews! Check out my classroom on {@DonorsChoose@} ! I d love your help to bring my project to life: {{URL}},2020-10-25,science_&_technology
400,Virtual Easter Dinner w’ matsta007 from {{USERNAME}} starting w’ fabulous {{USERNAME}} Folies de la Marquetterie matched to Duck liver parfait orange sparkling jelly cornichons & sourdough #delicious… {{URL}},2020-04-12,science_&_technology
1596,JOOHEON S SMILE LIT UP THE FIRE OF HOPE IN ME EVEN MORE. GOOD THINGS WILL COME. GREAT THINGS WILL COME.  #몬베베_원호_응원해  #몬베베는_몬엑을_믿어요 {@MONSTA X@},2019-11-02,daily_life
1497,A FAMILY STAYS TOGETHER STAY STRONG TOGETHER {@BTS_twt@} #FLYHIGHBTS #FAMILYGOALS #STAYSYRONG❤️,2019-12-01,daily_life
2516,Phil is that guy that tries to tell you how to play the whole day...and ruins the fun like {{USERNAME}} #TheMatch2,2020-05-24,pop_culture
1479,"2 in a row baby! Another big win for the {@Chicago Bulls@} this new look Bulls team know what is needed! Vooch makes every player on this team better! The guys worked hard, keep it going guys! #GoBulls #BullsNation #BullsWin ",2021-04-07,sports_&_gaming
1800,"Some stuff I wrote to remember this week including a trip to {{USERNAME}} for Smokefest, cooking a throwback meal and why inconvenience makes me happy. #beecapoftheweek {{URL}} ",2019-11-10,daily_life
2009,Monday. December 23rd.  #ChieftainNation is on their first day on Christmas break.    @makaylayoung_ #twitterlessJoshSteiner & #twitterlessRyanStuhlemmer are in the weight room getting in a #6AM workout!  #Bphenomenalorforgotten,2019-12-23,sports_&_gaming
