subtaskID,datapointID,answer
4,3525,-99999
5,3525,Favorable
1,3526,1100.3217
2,3526,Acid
3,3526,2
4,3526,-99999
5,3526,Favorable
1,3527,1086.7006
2,3527,Acid
3,3527,2
4,3527,-99999
5,3527,Favorable
1,3528,1091.5789
2,3528,Acid
3,3528,2
4,3528,-99999
5,3528,Favorable
1,3529,1098.71
2,3529,Acid
3,3529,2
4,3529,-99999
5,3529,Favorable
1,3530,1062.5518
2,3530,Acid
3,3530,2
4,3530,-99999
5,3530,Favorable
1,3531,1090.2569
2,3531,Acid
3,3531,2
4,3531,-99999
5,3531,Favorable
1,3532,1110.5109
2,3532,Neutral
3,3532,2
4,3532,-99999
5,3532,Favorable
1,3533,1114.3085
2,3533,Acid
3,3533,2
4,3533,-99999
5,3533,Favorable
1,3534,1095.468
2,3534,Acid
3,3534,2
4,3534,-99999
5,3534,Favorable
1,3535,1106.7424
2,3535,Acid
3,3535,2
4,3535,-99999
5,3535,Favorable
1,3536,1105.2095
2,3536,Acid
3,3536,2
4,3536,-99999
5,3536,Favorable
1,3537,1109.9832
2,3537,Acid
3,3537,2
4,3537,-99999
5,3537,Favorable
1,3538,1103.003
2,3538,Acid
3,3538,2
4,3538,-99999
5,3538,Favorable
1,3539,1102.1907
2,3539,Acid
3,3539,2
4,3539,-99999
5,3539,Favorable
1,3540,1133.505
2,3540,Acid
3,3540,2
4,3540,-99999
5,3540,Favorable
1,3541,1062.4497
2,3541,Acid
3,3541,2
4,3541,-99999
5,3541,Favorable
1,3542,1102.6755
2,3542,Alkaline
3,3542,2
4,3542,-99999
5,3542,Favorable
1,3543,1111.0776
2,3543,Acid
3,3543,2
4,3543,-99999
5,3543,Favorable
1,3544,1056.5623
2,3544,Acid
3,3544,2
4,3544,-99999
5,3544,Favorable
1,3545,1092.9241
2,3545,Acid
3,3545,2
4,3545,-99999
5,3545,Favorable
1,3546,1079.46
2,3546,Acid
3,3546,2
4,3546,-99999
5,3546,Favorable
1,3547,1106.5425
2,3547,Acid
3,3547,2
4,3547,-99999
5,3547,Favorable
1,3548,1067.0188
2,3548,Acid
3,3548,2
4,3548,-99999
5,3548,Favorable
1,3549,1103.4373
2,3549,Acid
3,3549,2
4,3549,-99999
5,3549,Favorable
1,3550,1100.4808
2,3550,Acid
3,3550,2
4,3550,-99999
5,3550,Favorable
1,3551,1090.1697
2,3551,Acid
3,3551,2
4,3551,-99999
5,3551,Favorable
1,3552,1099.0222
2,3552,Acid
3,3552,2
4,3552,-99999
5,3552,Favorable
1,3553,1083.1142
2,3553,Acid
3,3553,2
4,3553,-99999
5,3553,Favorable
1,3554,1107.6343
2,3554,Acid
3,3554,2
4,3554,-99999
5,3554,Favorable
1,3555,1122.3296
2,3555,Acid
3,3555,2
4,3555,-99999
5,3555,Favorable
1,3556,1102.0628
2,3556,Acid
3,3556,2
4,3556,-99999
5,3556,Favorable
1,3557,1101.0266
2,3557,Acid
3,3557,2
4,3557,-99999
5,3557,Favorable
1,3558,1115.7636
2,3558,Acid
3,3558,2
4,3558,-99999
5,3558,Favorable
1,3559,1061.2305
2,3559,Acid
3,3559,2
4,3559,-99999
5,3559,Favorable
1,3560,1119.1772
2,3560,Acid
3,3560,2
4,3560,-99999
5,3560,Favorable
1,3561,1079.4442
2,3561,Acid
3,3561,2
4,3561,-99999
5,3561,Favorable
1,3562,1095.5466
2,3562,Acid
3,3562,2
4,3562,-99999
5,3562,Favorable
1,3563,1114.7039
2,3563,Acid
3,3563,2
4,3563,-99999
5,3563,Favorable
1,3564,1074.5853
2,3564,Alkaline
3,3564,2
4,3564,-99999
5,3564,Favorable
1,3565,1094.9657
2,3565,Acid
3,3565,2
4,3565,-99999
5,3565,Favorable
1,3566,1138.1206
2,3566,Acid
3,3566,2
4,3566,-99999
5,3566,Favorable
1,3567,1096.8136
2,3567,Acid
3,3567,2
4,3567,-99999
5,3567,Favorable
1,3568,1122.8136
2,3568,Acid
3,3568,2
4,3568,-99999
5,3568,Favorable
1,3569,1065.6939
2,3569,Acid
3,3569,2
4,3569,-99999
5,3569,Favorable
1,3570,1075.8455
2,3570,Alkaline
3,3570,2
4,3570,-99999
5,3570,Favorable
1,3571,1075.033
2,3571,Acid
3,3571,2
4,3571,-99999
5,3571,Favorable
1,3572,1097.8119
2,3572,Acid
3,3572,2
4,3572,-99999
5,3572,Favorable
1,3573,1112.7044
2,3573,Acid
3,3573,2
4,3573,-99999
5,3573,Favorable
1,3574,1110.5091
2,3574,Acid
3,3574,2
4,3574,-99999
5,3574,Favorable
1,3575,1083.3436
2,3575,Acid
3,3575,2
4,3575,-99999
5,3575,Favorable
1,3576,1107.8515
2,3576,Acid
3,3576,2
4,3576,-99999
5,3576,Favorable
1,3577,1118.1629
2,3577,Acid
3,3577,2
4,3577,-99999
5,3577,Favorable
1,3578,1094.7319
2,3578,Acid
3,3578,2
4,3578,-99999
5,3578,Favorable
1,3579,1088.3191
2,3579,Acid
3,3579,2
4,3579,-99999
5,3579,Favorable
1,3580,1089.3034
2,3580,Acid
3,3580,2
4,3580,-99999
5,3580,Favorable
1,3581,1105.7053
2,3581,Acid
3,3581,2
4,3581,-99999
5,3581,Favorable
1,3582,1082.7649
2,3582,Acid
3,3582,2
4,3582,-99999
5,3582,Favorable
1,3583,1072.43
2,3583,Acid
3,3583,2
4,3583,-99999
5,3583,Favorable
1,3584,1119.6478
2,3584,Acid
3,3584,2
4,3584,-99999
5,3584,Favorable
1,3585,1109.9169
2,3585,Acid
3,3585,2
4,3585,-99999
5,3585,Favorable
1,3586,1106.579
2,3586,Acid
3,3586,2
4,3586,-99999
5,3586,Favorable
1,3587,1087.4857
2,3587,Acid
3,3587,2
4,3587,-99999
5,3587,Favorable
1,3588,1088.5244
2,3588,Acid
3,3588,2
4,3588,-99999
5,3588,Favorable
1,3589,1068.784
2,3589,Acid
3,3589,2
4,3589,-99999
5,3589,Favorable
1,3590,1099.1747
2,3590,Acid
3,3590,2
4,3590,-99999
5,3590,Favorable
1,3591,1113.0188
2,3591,Acid
3,3591,2
4,3591,-99999
5,3591,Favorable
1,3592,1109.9578
2,3592,Acid
3,3592,2
4,3592,-99999
5,3592,Favorable
1,3593,1099.7493
2,3593,Acid
3,3593,2
4,3593,-99999
5,3593,Favorable
1,3594,1112.5532
2,3594,Acid
3,3594,2
4,3594,-99999
5,3594,Favorable
1,3595,1101.934
2,3595,Acid
3,3595,2
4,3595,-99999
5,3595,Favorable
1,3596,1102.4241
2,3596,Acid
3,3596,2
4,3596,-99999
5,3596,Favorable
1,3597,1100.2574
2,3597,Acid
3,3597,2
4,3597,-99999
5,3597,Favorable
1,3598,1106.8916
2,3598,Acid
3,3598,2
4,3598,-99999
5,3598,Favorable
1,3599,1106.5064
2,3599,Acid
3,3599,2
4,3599,-99999
5,3599,Favorable
1,3600,1111.4353
2,3600,Acid
3,3600,2
4,3600,-99999
5,3600,Favorable
1,3601,1094.9183
2,3601,Acid
3,3601,2
4,3601,-99999
5,3601,Favorable
1,3602,1093.1852
2,3602,Neutral
3,3602,2
4,3602,-99999
5,3602,Favorable
1,3603,1095.8945
2,3603,Acid
3,3603,2
4,3603,-99999
5,3603,Favorable
1,3604,1091.8479
2,3604,Acid
3,3604,2
4,3604,-99999
5,3604,Favorable
1,3605,1097.7378
2,3605,Acid
3,3605,2
4,3605,-99999
5,3605,Favorable
1,3606,1076.8584
2,3606,Acid
3,3606,2
4,3606,-99999
5,3606,Favorable
1,3607,1097.1594
2,3607,Acid
3,3607,2
4,3607,-99999
5,3607,Favorable
1,3608,1121.0373
2,3608,Acid
3,3608,2
4,3608,-99999
5,3608,Favorable
1,3609,1091.1655
2,3609,Acid
3,3609,2
4,3609,-99999
5,3609,Favorable
1,3610,1095.0974
2,3610,Acid
3,3610,2
4,3610,-99999
5,3610,Favorable
1,3611,1082.5382
2,3611,Acid
3,3611,2
4,3611,-99999
5,3611,Favorable
1,3612,1077.3931
2,3612,Acid
3,3612,2
4,3612,-99999
5,3612,Favorable
1,3613,1065.2965
2,3613,Acid
3,3613,2
4,3613,-99999
5,3613,Favorable
1,3614,1120.7682
2,3614,Acid
3,3614,2
4,3614,-99999
5,3614,Favorable
1,3615,1108.0418
2,3615,Acid
3,3615,2
4,3615,-99999
5,3615,Favorable
1,3616,1098.981
2,3616,Acid
3,3616,2
4,3616,-99999
5,3616,Favorable
1,3617,1122.0256
2,3617,Acid
3,3617,2
4,3617,-99999
5,3617,Favorable
1,3618,1074.1099
2,3618,Acid
3,3618,2
4,3618,-99999
5,3618,Favorable
1,3619,1108.7665
2,3619,Acid
3,3619,2
4,3619,-99999
5,3619,Favorable
1,3620,1086.1609
2,3620,Acid
3,3620,2
4,3620,-99999
5,3620,Favorable
1,3621,1120.4618
2,3621,Acid
3,3621,2
4,3621,-99999
5,3621,Favorable
1,3622,1106.3265
2,3622,Acid
3,3622,2
4,3622,-99999
5,3622,Favorable
1,3623,1091.3332
2,3623,Acid
3,3623,2
4,3623,-99999
5,3623,Favorable
1,3624,1108.8063
2,3624,Acid
3,3624,2
4,3624,-99999
5,3624,Favorable
1,3625,1118.9185
2,3625,Acid
3,3625,2
4,3625,-99999
5,3625,Favorable
1,3626,1122.9836
2,3626,Neutral
3,3626,2
4,3626,-99999
5,3626,Favorable
1,3627,1081.7725
2,3627,Acid
3,3627,2
4,3627,-99999
5,3627,Favorable
1,3628,1114.6103
2,3628,Acid
3,3628,2
4,3628,-99999
5,3628,Favorable
1,3629,1068.6378
2,3629,Alkaline
3,3629,2
4,3629,-99999
5,3629,Favorable
1,3630,1110.0977
2,3630,Acid
3,3630,2
4,3630,-99999
5,3630,Favorable
1,3631,1124.6909
2,3631,Acid
3,3631,2
4,3631,-99999
5,3631,Favorable
1,3632,1101.0752
2,3632,Acid
3,3632,2
4,3632,-99999
5,3632,Favorable
1,3633,1103.3675
2,3633,Acid
3,3633,2
4,3633,-99999
5,3633,Favorable
1,3634,1114.4676
2,3634,Acid
3,3634,2
4,3634,-99999
5,3634,Favorable
1,3635,1113.609
2,3635,Acid
3,3635,2
4,3635,-99999
5,3635,Favorable
1,3636,1096.6419
2,3636,Acid
3,3636,2
4,3636,-99999
5,3636,Favorable
1,3637,1124.9253
2,3637,Acid
3,3637,2
4,3637,-99999
5,3637,Favorable
1,3638,1113.7309
2,3638,Acid
3,3638,2
4,3638,-99999
5,3638,Favorable
1,3639,1113.8502
2,3639,Acid
3,3639,2
4,3639,-99999
5,3639,Favorable
1,3640,1099.6575
2,3640,Acid
3,3640,2
4,3640,-99999
5,3640,Favorable
1,3641,1070.2938
2,3641,Acid
3,3641,2
4,3641,-99999
5,3641,Favorable
1,3642,1066.2607
2,3642,Acid
3,3642,2
4,3642,-99999
5,3642,Favorable
1,3643,1113.6597
2,3643,Acid
3,3643,2
4,3643,-99999
5,3643,Favorable
1,3644,1097.5095
2,3644,Acid
3,3644,2
4,3644,-99999
5,3644,Favorable
1,3645,1114.3379
2,3645,Acid
3,3645,2
4,3645,-99999
5,3645,Favorable
1,3646,1113.7215
2,3646,Acid
3,3646,2
4,3646,-99999
5,3646,Favorable
1,3647,1087.2087
2,3647,Acid
3,3647,2
4,3647,-99999
5,3647,Favorable
1,3648,1089.5343
2,3648,Acid
3,3648,2
4,3648,-99999
5,3648,Favorable
1,3649,1101.7497
2,3649,Acid
3,3649,2
4,3649,-99999
5,3649,Favorable
1,3650,1088.1821
2,3650,Acid
3,3650,2
4,3650,-99999
5,3650,Favorable
1,3651,1117.2424
2,3651,Acid
3,3651,2
4,3651,-99999
5,3651,Favorable
1,3652,1077.2798
2,3652,Acid
3,3652,2
4,3652,-99999
5,3652,Favorable
1,3653,1115.4057
2,3653,Acid
3,3653,2
4,3653,-99999
5,3653,Favorable
1,3654,1112.0532
2,3654,Acid
3,3654,2
4,3654,-99999
5,3654,Favorable
1,3655,1117.2165
2,3655,Acid
3,3655,2
4,3655,-99999
5,3655,Favorable
1,3656,1079.328
2,3656,Acid
3,3656,2
4,3656,-99999
5,3656,Favorable
1,3657,1108.4329
2,3657,Acid
3,3657,2
4,3657,-99999
5,3657,Favorable
1,3658,1101.5385
2,3658,Acid
3,3658,2
4,3658,-99999
5,3658,Favorable
1,3659,1104.3707
2,3659,Acid
3,3659,2
4,3659,-99999
5,3659,Favorable
1,3660,1097.87
2,3660,Acid
3,3660,2
4,3660,-99999
5,3660,Favorable
1,3661,1105.1872
2,3661,Acid
3,3661,2
4,3661,-99999
5,3661,Favorable
1,3662,1097.0271
2,3662,Acid
3,3662,2
4,3662,-99999
5,3662,Favorable
1,3663,1119.7643
2,3663,Acid
3,3663,2
4,3663,-99999
5,3663,Favorable
1,3664,1097.9477
2,3664,Acid
3,3664,2
4,3664,-99999
5,3664,Favorable
1,3665,1116.6691
2,3665,Acid
3,3665,2
4,3665,-99999
5,3665,Favorable
1,3666,1110.6043
2,3666,Acid
3,3666,2
4,3666,-99999
5,3666,Favorable
1,3667,1103.8059
2,3667,Acid
3,3667,2
4,3667,-99999
5,3667,Favorable
1,3668,1057.0824
2,3668,Alkaline
3,3668,2
4,3668,-99999
5,3668,Favorable
1,3669,1110.2193
2,3669,Acid
3,3669,2
4,3669,-99999
5,3669,Favorable
1,3670,1086.0272
2,3670,Acid
3,3670,2
4,3670,-99999
5,3670,Favorable
1,3671,1114.2089
2,3671,Acid
3,3671,2
4,3671,-99999
5,3671,Favorable
1,3672,1102.6551
2,3672,Neutral
3,3672,2
4,3672,-99999
5,3672,Favorable
1,3673,1123.1465
2,3673,Acid
3,3673,2
4,3673,-99999
5,3673,Favorable
1,3674,1095.2054
2,3674,Acid
3,3674,2
4,3674,-99999
5,3674,Favorable
1,3675,1076.8944
2,3675,Acid
3,3675,2
4,3675,-99999
5,3675,Favorable
1,3676,1098.8786
2,3676,Acid
3,3676,2
4,3676,-99999
5,3676,Favorable
1,3677,1105.3578
2,3677,Acid
3,3677,2
4,3677,-99999
5,3677,Favorable
1,3678,1091.5295
2,3678,Acid
3,3678,2
4,3678,-99999
5,3678,Favorable
1,3679,1086.6305
2,3679,Acid
3,3679,2
4,3679,-99999
5,3679,Favorable
1,3680,1117.3773
2,3680,Acid
3,3680,2
4,3680,-99999
5,3680,Favorable
1,3681,1106.5951
2,3681,Acid
3,3681,2
4,3681,-99999
5,3681,Favorable
1,3682,1091.3403
2,3682,Acid
3,3682,2
4,3682,-99999
5,3682,Favorable
1,3683,1114.3374
2,3683,Acid
3,3683,2
4,3683,-99999
5,3683,Favorable
1,3684,1094.2383
2,3684,Alkaline
3,3684,2
4,3684,-99999
5,3684,Favorable
1,3685,1084.9396
2,3685,Acid
3,3685,2
4,3685,-99999
5,3685,Favorable
1,3686,1139.0579
2,3686,Acid
3,3686,2
4,3686,-99999
5,3686,Favorable
1,3687,1082.8203
2,3687,Acid
3,3687,2
4,3687,-99999
5,3687,Favorable
1,3688,1067.0935
2,3688,Acid
3,3688,2
4,3688,-99999
5,3688,Favorable
1,3689,1099.3714
2,3689,Acid
3,3689,2
4,3689,-99999
5,3689,Favorable
1,3690,1106.105
2,3690,Acid
3,3690,2
4,3690,-99999
5,3690,Favorable
1,3691,1107.0819
2,3691,Acid
3,3691,2
4,3691,-99999
5,3691,Favorable
1,3692,1133.1739
2,3692,Acid
3,3692,2
4,3692,-99999
5,3692,Favorable
1,3693,1108.5738
2,3693,Acid
3,3693,2
4,3693,-99999
5,3693,Favorable
1,3694,1118.0722
2,3694,Acid
3,3694,2
4,3694,-99999
5,3694,Favorable
1,3695,1095.5992
2,3695,Acid
3,3695,2
4,3695,-99999
5,3695,Favorable
1,3696,1099.5035
2,3696,Acid
3,3696,2
4,3696,-99999
5,3696,Favorable
1,3697,1107.9846
2,3697,Acid
3,3697,2
4,3697,-99999
5,3697,Favorable
1,3698,1095.7403
2,3698,Acid
3,3698,2
4,3698,-99999
5,3698,Favorable
1,3699,1119.6036
2,3699,Acid
3,3699,2
4,3699,-99999
5,3699,Favorable
1,3700,1094.344
2,3700,Acid
3,3700,2
4,3700,-99999
5,3700,Favorable
1,3701,1081.9889
2,3701,Acid
3,3701,2
4,3701,-99999
5,3701,Favorable
1,3702,1093.1686
2,3702,Acid
3,3702,2
4,3702,-99999
5,3702,Favorable
1,3703,1103.5843
2,3703,Acid
3,3703,2
4,3703,-99999
5,3703,Favorable
1,3704,1115.1771
2,3704,Acid
3,3704,2
4,3704,-99999
5,3704,Favorable
1,3705,1096.1147
2,3705,Acid
3,3705,2
4,3705,-99999
5,3705,Favorable
1,3706,1086.2554
2,3706,Neutral
3,3706,2
4,3706,-99999
5,3706,Favorable
1,3707,1119.5684
2,3707,Acid
3,3707,2
4,3707,-99999
5,3707,Favorable
1,3708,1099.2426
2,3708,Acid
3,3708,2
4,3708,-99999
5,3708,Favorable
1,3709,1120.4532
2,3709,Alkaline
3,3709,2
4,3709,-99999
5,3709,Favorable
1,3710,1106.9573
2,3710,Acid
3,3710,2
4,3710,-99999
5,3710,Favorable
1,3711,1095.8789
2,3711,Acid
3,3711,2
4,3711,-99999
5,3711,Favorable
1,3712,1084.14
2,3712,Acid
3,3712,2
4,3712,-99999
5,3712,Favorable
1,3713,1125.7677
2,3713,Acid
3,3713,2
4,3713,-99999
5,3713,Favorable
1,3714,1112.0955
2,3714,Acid
3,3714,2
4,3714,-99999
5,3714,Favorable
1,3715,1097.4798
2,3715,Acid
3,3715,2
4,3715,-99999
5,3715,Favorable
1,3716,1114.8217
2,3716,Acid
3,3716,2
4,3716,-99999
5,3716,Favorable
1,3717,1071.2612
2,3717,Acid
3,3717,2
4,3717,-99999
5,3717,Favorable
1,3718,1123.4181
2,3718,Acid
3,3718,2
4,3718,-99999
5,3718,Favorable
1,3719,1100.7705
2,3719,Acid
3,3719,2
4,3719,-99999
5,3719,Favorable
1,3720,1102.4095
2,3720,Acid
3,3720,2
4,3720,-99999
5,3720,Favorable
1,3721,1087.7455
2,3721,Acid
3,3721,2
4,3721,-99999
5,3721,Favorable
1,3722,1092.9152
2,3722,Neutral
3,3722,2
4,3722,-99999
5,3722,Favorable
1,3723,1115.1987
2,3723,Acid
3,3723,2
4,3723,-99999
5,3723,Favorable
1,3724,1083.2543
2,3724,Acid
3,3724,2
4,3724,-99999
5,3724,Favorable
1,3725,1101.1586
2,3725,Acid
3,3725,2
4,3725,-99999
5,3725,Favorable
1,3726,1083.3434
2,3726,Acid
3,3726,2
4,3726,-99999
5,3726,Favorable
1,3727,1084.2982
2,3727,Acid
3,3727,2
4,3727,-99999
5,3727,Favorable
1,3728,1109.9796
2,3728,Acid
3,3728,2
4,3728,-99999
5,3728,Favorable
1,3729,1092.957
2,3729,Acid
3,3729,2
4,3729,-99999
5,3729,Favorable
1,3730,1126.4829
2,3730,Acid
3,3730,2
4,3730,-99999
5,3730,Favorable
1,3731,1111.2541
2,3731,Acid
3,3731,2
4,3731,-99999
5,3731,Favorable
1,3732,1092.6472
2,3732,Acid
3,3732,2
4,3732,-99999
5,3732,Favorable
1,3733,1085.9996
2,3733,Acid
3,3733,2
4,3733,-99999
5,3733,Favorable
1,3734,1084.5867
2,3734,Acid
3,3734,2
4,3734,-99999
5,3734,Favorable
1,3735,1077.3753
2,3735,Acid
3,3735,2
4,3735,-99999
5,3735,Favorable
1,3736,1098.3833
2,3736,Acid
3,3736,2
4,3736,-99999
5,3736,Favorable
1,3737,1069.0
2,3737,Acid
3,3737,2
4,3737,-99999
5,3737,Favorable
1,3738,1083.6225
2,3738,Acid
3,3738,2
4,3738,-99999
5,3738,Favorable
1,3739,1094.6048
2,3739,Acid
3,3739,2
4,3739,-99999
5,3739,Favorable
1,3740,1082.0848
2,3740,Acid
3,3740,2
4,3740,-99999
5,3740,Favorable
1,3741,1103.9329
2,3741,Acid
3,3741,2
4,3741,-99999
5,3741,Favorable
1,3742,1091.9606
2,3742,Acid
3,3742,2
4,3742,-99999
5,3742,Favorable
1,3743,1077.4198
2,3743,Acid
3,3743,2
4,3743,-99999
5,3743,Favorable
1,3744,1057.9721
2,3744,Acid
3,3744,2
4,3744,-99999
5,3744,Favorable
1,3745,1101.8901
2,3745,Acid
3,3745,2
4,3745,-99999
5,3745,Favorable
1,3746,1096.2097
2,3746,Alkaline
3,3746,2
4,3746,-99999
5,3746,Favorable
1,3747,1080.6901
2,3747,Acid
3,3747,2
4,3747,-99999
5,3747,Favorable
1,3748,1110.1702
2,3748,Acid
3,3748,2
4,3748,-99999
5,3748,Favorable
1,3749,1081.9005
2,3749,Acid
3,3749,2
4,3749,-99999
5,3749,Favorable
1,3750,1108.5201
2,3750,Acid
3,3750,2
4,3750,-99999
5,3750,Favorable
1,3751,1107.496
2,3751,Acid
3,3751,2
4,3751,-99999
5,3751,Favorable
1,3752,1106.9307
2,3752,Acid
3,3752,2
4,3752,-99999
5,3752,Favorable
1,3753,1094.9024
2,3753,Acid
3,3753,2
4,3753,-99999
5,3753,Favorable
1,3754,1061.2834
2,3754,Acid
3,3754,2
4,3754,-99999
5,3754,Favorable
1,3755,1098.5839
2,3755,Acid
3,3755,2
4,3755,-99999
5,3755,Favorable
1,3756,1108.0334
2,3756,Acid
3,3756,2
4,3756,-99999
5,3756,Favorable
1,3757,1068.9736
2,3757,Acid
3,3757,2
4,3757,-99999
5,3757,Favorable
1,3758,1080.8872
2,3758,Acid
3,3758,2
4,3758,-99999
5,3758,Favorable
1,3759,1099.518
2,3759,Acid
3,3759,2
4,3759,-99999
5,3759,Favorable
1,3760,1121.3693
2,3760,Acid
3,3760,2
4,3760,-99999
5,3760,Favorable
1,3761,1117.873
2,3761,Acid
3,3761,2
4,3761,-99999
5,3761,Favorable
1,3762,1081.2106
2,3762,Acid
3,3762,2
4,3762,-99999
5,3762,Favorable
1,3763,1103.6293
2,3763,Acid
3,3763,2
4,3763,-99999
5,3763,Favorable
1,3764,1065.6272
2,3764,Alkaline
3,3764,2
4,3764,-99999
5,3764,Favorable
1,3765,1085.069
2,3765,Acid
3,3765,2
4,3765,-99999
5,3765,Favorable
1,3766,1086.9016
2,3766,Acid
3,3766,2
4,3766,-99999
5,3766,Favorable
1,3767,1115.8541
2,3767,Acid
3,3767,2
4,3767,-99999
5,3767,Favorable
1,3768,1118.24
2,3768,Acid
3,3768,2
4,3768,-99999
5,3768,Favorable
1,3769,1074.4382
2,3769,Acid
3,3769,2
4,3769,-99999
5,3769,Favorable
1,3770,1103.7763
2,3770,Acid
3,3770,2
4,3770,-99999
5,3770,Favorable
1,3771,1099.6491
2,3771,Acid
3,3771,2
4,3771,-99999
5,3771,Favorable
1,3772,1099.2611
2,3772,Acid
3,3772,2
4,3772,-99999
5,3772,Favorable
1,3773,1108.1816
2,3773,Acid
3,3773,2
4,3773,-99999
5,3773,Favorable
1,3774,1116.6285
2,3774,Acid
3,3774,2
4,3774,-99999
5,3774,Favorable
1,3775,1117.2668
2,3775,Acid
3,3775,2
4,3775,-99999
5,3775,Favorable
1,3776,1133.8247
2,3776,Acid
3,3776,2
4,3776,-99999
5,3776,Favorable
1,3777,1107.1884
2,3777,Acid
3,3777,2
4,3777,-99999
5,3777,Favorable
1,3778,1102.5154
2,3778,Acid
3,3778,2
4,3778,-99999
5,3778,Favorable
1,3779,1115.9478
2,3779,Acid
3,3779,2
4,3779,-99999
5,3779,Favorable
1,3780,1099.2661
2,3780,Acid
3,3780,2
4,3780,-99999
5,3780,Favorable
1,3781,1107.5556
2,3781,Neutral
3,3781,2
4,3781,-99999
5,3781,Favorable
1,3782,1110.2691
2,3782,Acid
3,3782,2
4,3782,-99999
5,3782,Favorable
1,3783,1089.5454
2,3783,Acid
3,3783,2
4,3783,-99999
5,3783,Favorable
1,3784,1104.9673
2,3784,Acid
3,3784,2
4,3784,-99999
5,3784,Favorable
1,3785,1094.0969
2,3785,Acid
3,3785,2
4,3785,-99999
5,3785,Favorable
1,3786,1050.6934
2,3786,Acid
3,3786,2
4,3786,-99999
5,3786,Favorable
1,3787,1076.9203
2,3787,Acid
3,3787,2
4,3787,-99999
5,3787,Favorable
1,3788,1123.9175
2,3788,Acid
3,3788,2
4,3788,-99999
5,3788,Favorable
1,3789,1060.0122
2,3789,Alkaline
3,3789,2
4,3789,-99999
5,3789,Favorable
1,3790,1063.7519
2,3790,Acid
3,3790,2
4,3790,-99999
5,3790,Favorable
1,3791,1079.3881
2,3791,Acid
3,3791,2
4,3791,-99999
5,3791,Favorable
1,3792,1096.1218
2,3792,Acid
3,3792,2
4,3792,-99999
5,3792,Favorable
1,3793,1119.2787
2,3793,Acid
3,3793,2
4,3793,-99999
5,3793,Favorable
1,3794,1111.2623
2,3794,Acid
3,3794,2
4,3794,-99999
5,3794,Favorable
1,3795,1097.6402
2,3795,Acid
3,3795,2
4,3795,-99999
5,3795,Favorable
1,3796,1057.1442
2,3796,Acid
3,3796,2
4,3796,-99999
5,3796,Favorable
1,3797,1115.5761
2,3797,Acid
3,3797,2
4,3797,-99999
5,3797,Favorable
1,3798,1101.2609
2,3798,Acid
3,3798,2
4,3798,-99999
5,3798,Favorable
1,3799,1125.8483
2,3799,Acid
3,3799,2
4,3799,-99999
5,3799,Favorable
1,3800,1088.3754
2,3800,Acid
3,3800,2
4,3800,-99999
5,3800,Favorable
