MatchID,Season,MatchWeek,HomeTeam,AwayTeam,FullTimeResult,Goals,Shots,Corners,YellowCards,RedCards,TotalCards,TeamStyles,chaos_label
2014-2015_Tottenham_Sunderland,2014-2015,22,Tottenham,Sunderland,H,3,33.0,12.0,3.0,0.0,3.0,"RiskTaker, HighPressure",1
2014-2015_Man City_Arsenal,2014-2015,22,Man City,Arsenal,A,2,21.0,19.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, LowTempoController",0
2014-2015_West Ham_Hull,2014-2015,22,West Ham,Hull,H,3,26.0,11.0,4.0,0.0,4.0,"Disciplined, AggressiveTackler",0
2014-2015_Everton_West Brom,2014-2015,22,Everton,West Brom,D,0,22.0,9.0,5.0,0.0,5.0,"DirectPlay, HighPressure",0
2014-2015_Chelsea_Man City,2014-2015,23,Chelsea,Man City,D,2,13.0,5.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2014-2015_Crystal Palace_Everton,2014-2015,23,Crystal Palace,Everton,A,1,27.0,7.0,3.0,0.0,3.0,"Opportunistic, Disciplined",0
2014-2015_Hull_Newcastle,2014-2015,23,Hull,Newcastle,A,3,25.0,6.0,5.0,0.0,5.0,"ChaosInducer, Disciplined",0
2014-2015_Liverpool_West Ham,2014-2015,23,Liverpool,West Ham,H,2,28.0,12.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Man United_Leicester,2014-2015,23,Man United,Leicester,H,4,16.0,7.0,1.0,0.0,1.0,"Disciplined, HighPressure",0
2014-2015_Stoke_QPR,2014-2015,23,Stoke,QPR,H,4,29.0,8.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2014-2015_Sunderland_Burnley,2014-2015,23,Sunderland,Burnley,H,2,21.0,9.0,4.0,0.0,4.0,"Disciplined, AggressiveTackler",0
2014-2015_West Brom_Tottenham,2014-2015,23,West Brom,Tottenham,A,3,27.0,9.0,3.0,0.0,3.0,"RiskTaker, AggressiveTackler",1
2014-2015_Arsenal_Aston Villa,2014-2015,23,Arsenal,Aston Villa,H,5,22.0,14.0,2.0,0.0,2.0,"RiskTaker, Disciplined, LowTempoController",0
2014-2015_Southampton_Swansea,2014-2015,23,Southampton,Swansea,A,1,21.0,9.0,2.0,1.0,4.0,"HighPressure, LowTempoController",0
2014-2015_Aston Villa_Chelsea,2014-2015,24,Aston Villa,Chelsea,A,3,20.0,14.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2014-2015_Everton_Liverpool,2014-2015,24,Everton,Liverpool,D,0,23.0,9.0,5.0,0.0,5.0,"ChaosInducer, RiskTaker",1
2014-2015_Leicester_Crystal Palace,2014-2015,24,Leicester,Crystal Palace,A,1,33.0,14.0,5.0,0.0,5.0,"HighPressure, Opportunistic",0
2014-2015_Man City_Hull,2014-2015,24,Man City,Hull,D,2,25.0,14.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, LowTempoController",0
2014-2015_QPR_Southampton,2014-2015,24,QPR,Southampton,A,1,28.0,7.0,4.0,0.0,4.0,"Opportunistic, ChaosInducer",0
2014-2015_Swansea_Sunderland,2014-2015,24,Swansea,Sunderland,D,2,20.0,8.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2014-2015_Tottenham_Arsenal,2014-2015,24,Tottenham,Arsenal,H,3,30.0,13.0,8.0,0.0,8.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Burnley_West Brom,2014-2015,24,Burnley,West Brom,D,4,24.0,11.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2014-2015_Newcastle_Stoke,2014-2015,24,Newcastle,Stoke,D,2,16.0,13.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2014-2015_West Ham_Man United,2014-2015,24,West Ham,Man United,D,2,31.0,18.0,4.0,1.0,6.0,"AggressiveTackler, HighPressure, LowTempoController, Opportunistic",1
2014-2015_Arsenal_Leicester,2014-2015,25,Arsenal,Leicester,H,3,28.0,12.0,4.0,0.0,4.0,"RiskTaker, HighPressure",0
2014-2015_Hull_Aston Villa,2014-2015,25,Hull,Aston Villa,H,2,21.0,10.0,3.0,0.0,3.0,"Disciplined, RiskTaker",0
2014-2015_Liverpool_Tottenham,2014-2015,25,Liverpool,Tottenham,H,5,30.0,12.0,9.0,0.0,9.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Sunderland_QPR,2014-2015,25,Sunderland,QPR,A,2,35.0,12.0,5.0,0.0,5.0,"HighPressure, Opportunistic",1
2014-2015_Chelsea_Everton,2014-2015,25,Chelsea,Everton,H,1,28.0,12.0,6.0,1.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2014-2015_Crystal Palace_Newcastle,2014-2015,25,Crystal Palace,Newcastle,D,2,12.0,7.0,3.0,0.0,3.0,"LowTempoController, Opportunistic",0
2014-2015_Man United_Burnley,2014-2015,25,Man United,Burnley,H,4,24.0,13.0,7.0,0.0,7.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2014-2015_Southampton_West Ham,2014-2015,25,Southampton,West Ham,D,0,25.0,10.0,3.0,1.0,5.0,"HighPressure, HighPressure",0
2014-2015_Stoke_Man City,2014-2015,25,Stoke,Man City,A,5,31.0,5.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2014-2015_West Brom_Swansea,2014-2015,25,West Brom,Swansea,H,2,21.0,9.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2014-2015_Aston Villa_Stoke,2014-2015,26,Aston Villa,Stoke,A,3,14.0,14.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer, LowTempoController",1
2014-2015_Chelsea_Burnley,2014-2015,26,Chelsea,Burnley,D,2,24.0,14.0,3.0,1.0,5.0,"HighPressure, LowTempoController",0
2014-2015_Crystal Palace_Arsenal,2014-2015,26,Crystal Palace,Arsenal,A,3,34.0,11.0,4.0,0.0,4.0,"RiskTaker, HighPressure",0
2014-2015_Hull_QPR,2014-2015,26,Hull,QPR,H,3,24.0,12.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer",1
2014-2015_Man City_Newcastle,2014-2015,26,Man City,Newcastle,H,5,24.0,10.0,5.0,0.0,5.0,"RiskTaker, ChaosInducer",1
2014-2015_Sunderland_West Brom,2014-2015,26,Sunderland,West Brom,D,0,18.0,13.0,3.0,0.0,3.0,"LowTempoController, AggressiveTackler",0
2014-2015_Swansea_Man United,2014-2015,26,Swansea,Man United,H,3,29.0,14.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Everton_Leicester,2014-2015,26,Everton,Leicester,D,4,33.0,11.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Southampton_Liverpool,2014-2015,26,Southampton,Liverpool,A,2,19.0,7.0,5.0,0.0,5.0,"RiskTaker, Disciplined",0
2014-2015_Tottenham_West Ham,2014-2015,26,Tottenham,West Ham,D,4,39.0,16.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Burnley_Swansea,2014-2015,27,Burnley,Swansea,A,1,21.0,10.0,0.0,0.0,0.0,"Disciplined, AggressiveTackler",0
2014-2015_Man United_Sunderland,2014-2015,27,Man United,Sunderland,H,2,35.0,14.0,2.0,1.0,4.0,"HighPressure, Opportunistic",0
2014-2015_Newcastle_Aston Villa,2014-2015,27,Newcastle,Aston Villa,H,1,27.0,14.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2014-2015_Stoke_Hull,2014-2015,27,Stoke,Hull,H,1,18.0,7.0,4.0,0.0,4.0,"DirectPlay, DirectPlay",0
2014-2015_West Brom_Southampton,2014-2015,27,West Brom,Southampton,H,1,19.0,5.0,3.0,0.0,3.0,"Opportunistic, DirectPlay",0
2014-2015_West Ham_Crystal Palace,2014-2015,27,West Ham,Crystal Palace,A,4,34.0,18.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Arsenal_Everton,2014-2015,27,Arsenal,Everton,H,2,25.0,17.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2014-2015_Liverpool_Man City,2014-2015,27,Liverpool,Man City,H,3,19.0,3.0,4.0,0.0,4.0,"HighPressure, RiskTaker",0
2014-2015_Aston Villa_West Brom,2014-2015,28,Aston Villa,West Brom,H,3,19.0,3.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer",1
2014-2015_Hull_Sunderland,2014-2015,28,Hull,Sunderland,D,2,24.0,10.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer",1
2014-2015_Southampton_Crystal Palace,2014-2015,28,Southampton,Crystal Palace,H,1,32.0,12.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Liverpool_Burnley,2014-2015,28,Liverpool,Burnley,H,2,29.0,11.0,1.0,0.0,1.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Man City_Leicester,2014-2015,28,Man City,Leicester,H,2,28.0,13.0,1.0,0.0,1.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Newcastle_Man United,2014-2015,28,Newcastle,Man United,A,1,20.0,5.0,3.0,0.0,3.0,"DirectPlay, ChaosInducer",0
2014-2015_QPR_Arsenal,2014-2015,28,QPR,Arsenal,A,3,30.0,7.0,3.0,0.0,3.0,"RiskTaker, LowTempoController",0
2014-2015_Stoke_Everton,2014-2015,28,Stoke,Everton,H,2,21.0,11.0,4.0,0.0,4.0,"LowTempoController, ChaosInducer",0
2014-2015_Tottenham_Swansea,2014-2015,28,Tottenham,Swansea,H,5,30.0,10.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_West Ham_Chelsea,2014-2015,28,West Ham,Chelsea,A,1,30.0,9.0,7.0,0.0,7.0,"AggressiveTackler, Opportunistic",1
2014-2015_QPR_Tottenham,2014-2015,28,QPR,Tottenham,A,3,30.0,8.0,3.0,0.0,3.0,"RiskTaker, DirectPlay",0
2014-2015_Arsenal_West Ham,2014-2015,29,Arsenal,West Ham,H,3,26.0,12.0,2.0,0.0,2.0,"HighPressure, Disciplined",0
2014-2015_Burnley_Man City,2014-2015,29,Burnley,Man City,H,1,31.0,8.0,3.0,0.0,3.0,"Opportunistic, Opportunistic",0
2014-2015_Crystal Palace_QPR,2014-2015,29,Crystal Palace,QPR,H,4,26.0,9.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2014-2015_Leicester_Hull,2014-2015,29,Leicester,Hull,D,0,27.0,12.0,4.0,1.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2014-2015_Sunderland_Aston Villa,2014-2015,29,Sunderland,Aston Villa,A,4,26.0,7.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2014-2015_West Brom_Stoke,2014-2015,29,West Brom,Stoke,H,1,23.0,12.0,3.0,0.0,3.0,"LowTempoController, Disciplined",0
2014-2015_Chelsea_Southampton,2014-2015,29,Chelsea,Southampton,D,2,34.0,11.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2014-2015_Everton_Newcastle,2014-2015,29,Everton,Newcastle,H,3,27.0,7.0,3.0,1.0,5.0,"RiskTaker, ChaosInducer",1
2014-2015_Man United_Tottenham,2014-2015,29,Man United,Tottenham,H,3,16.0,6.0,2.0,0.0,2.0,"Disciplined, ChaosInducer",0
2014-2015_Swansea_Liverpool,2014-2015,29,Swansea,Liverpool,A,1,26.0,9.0,3.0,0.0,3.0,"Opportunistic, RiskTaker",0
2014-2015_Aston Villa_Swansea,2014-2015,30,Aston Villa,Swansea,A,1,21.0,13.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2014-2015_Man City_West Brom,2014-2015,30,Man City,West Brom,H,3,46.0,11.0,0.0,1.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Newcastle_Arsenal,2014-2015,30,Newcastle,Arsenal,A,3,23.0,13.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2014-2015_Southampton_Burnley,2014-2015,30,Southampton,Burnley,H,2,35.0,15.0,0.0,0.0,0.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Stoke_Crystal Palace,2014-2015,30,Stoke,Crystal Palace,A,3,29.0,12.0,7.0,0.0,7.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Tottenham_Leicester,2014-2015,30,Tottenham,Leicester,H,7,24.0,8.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2014-2015_West Ham_Sunderland,2014-2015,30,West Ham,Sunderland,H,1,22.0,10.0,1.0,0.0,1.0,"Disciplined, RiskTaker",0
2014-2015_Hull_Chelsea,2014-2015,30,Hull,Chelsea,A,5,27.0,12.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Liverpool_Man United,2014-2015,30,Liverpool,Man United,A,3,13.0,5.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer",0
2014-2015_QPR_Everton,2014-2015,30,QPR,Everton,A,3,22.0,4.0,3.0,0.0,3.0,"ChaosInducer, DirectPlay",0
2014-2015_Arsenal_Liverpool,2014-2015,31,Arsenal,Liverpool,H,5,29.0,11.0,1.0,1.0,3.0,"RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Chelsea_Stoke,2014-2015,31,Chelsea,Stoke,H,3,26.0,9.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",0
2014-2015_Everton_Southampton,2014-2015,31,Everton,Southampton,H,1,22.0,14.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2014-2015_Leicester_West Ham,2014-2015,31,Leicester,West Ham,H,3,34.0,13.0,3.0,0.0,3.0,"RiskTaker, HighPressure",1
2014-2015_Man United_Aston Villa,2014-2015,31,Man United,Aston Villa,H,4,23.0,12.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2014-2015_Swansea_Hull,2014-2015,31,Swansea,Hull,H,4,19.0,11.0,6.0,1.0,8.0,"AggressiveTackler, ChaosInducer, LowTempoController",1
2014-2015_West Brom_QPR,2014-2015,31,West Brom,QPR,A,5,33.0,6.0,5.0,1.0,7.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2014-2015_Burnley_Tottenham,2014-2015,31,Burnley,Tottenham,D,0,27.0,8.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2014-2015_Sunderland_Newcastle,2014-2015,31,Sunderland,Newcastle,H,1,26.0,12.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure",0
2014-2015_Crystal Palace_Man City,2014-2015,31,Crystal Palace,Man City,H,3,27.0,17.0,3.0,0.0,3.0,"RiskTaker, HighPressure, LowTempoController",0
2014-2015_Aston Villa_QPR,2014-2015,31,Aston Villa,QPR,D,6,32.0,10.0,4.0,0.0,4.0,"RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Burnley_Arsenal,2014-2015,32,Burnley,Arsenal,A,1,25.0,7.0,2.0,0.0,2.0,"Disciplined, RiskTaker",0
2014-2015_Southampton_Hull,2014-2015,32,Southampton,Hull,H,2,24.0,7.0,2.0,0.0,2.0,"Disciplined, Disciplined",0
2014-2015_Sunderland_Crystal Palace,2014-2015,32,Sunderland,Crystal Palace,A,5,26.0,12.0,4.0,0.0,4.0,"RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Swansea_Everton,2014-2015,32,Swansea,Everton,D,2,23.0,9.0,6.0,0.0,6.0,"AggressiveTackler, AggressiveTackler",1
2014-2015_Tottenham_Aston Villa,2014-2015,32,Tottenham,Aston Villa,A,1,24.0,15.0,5.0,1.0,7.0,"AggressiveTackler, HighPressure, LowTempoController",0
2014-2015_West Brom_Leicester,2014-2015,32,West Brom,Leicester,A,5,20.0,10.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2014-2015_West Ham_Stoke,2014-2015,32,West Ham,Stoke,D,2,29.0,14.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2014-2015_Man United_Man City,2014-2015,32,Man United,Man City,H,6,21.0,6.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2014-2015_QPR_Chelsea,2014-2015,32,QPR,Chelsea,A,1,24.0,11.0,3.0,0.0,3.0,"DirectPlay, Opportunistic",0
2014-2015_Liverpool_Newcastle,2014-2015,32,Liverpool,Newcastle,H,2,24.0,12.0,2.0,1.0,4.0,"Disciplined, Opportunistic",0
2014-2015_Chelsea_Man United,2014-2015,33,Chelsea,Man United,H,1,22.0,10.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer",0
2014-2015_Crystal Palace_West Brom,2014-2015,33,Crystal Palace,West Brom,A,2,27.0,13.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2014-2015_Everton_Burnley,2014-2015,33,Everton,Burnley,H,1,31.0,11.0,3.0,1.0,5.0,"HighPressure, Opportunistic",0
2014-2015_Leicester_Swansea,2014-2015,33,Leicester,Swansea,H,2,28.0,9.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2014-2015_Stoke_Southampton,2014-2015,33,Stoke,Southampton,H,3,27.0,7.0,4.0,0.0,4.0,"RiskTaker, LowTempoController",0
2014-2015_Man City_West Ham,2014-2015,33,Man City,West Ham,H,2,27.0,9.0,4.0,0.0,4.0,"Opportunistic, Disciplined",0
2014-2015_Newcastle_Tottenham,2014-2015,33,Newcastle,Tottenham,A,4,25.0,7.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2014-2015_Burnley_Leicester,2014-2015,34,Burnley,Leicester,A,1,20.0,10.0,3.0,0.0,3.0,"DirectPlay, LowTempoController",0
2014-2015_Crystal Palace_Hull,2014-2015,34,Crystal Palace,Hull,A,2,28.0,9.0,0.0,0.0,0.0,"Disciplined, Opportunistic",0
2014-2015_Man City_Aston Villa,2014-2015,34,Man City,Aston Villa,H,5,24.0,13.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2014-2015_Newcastle_Swansea,2014-2015,34,Newcastle,Swansea,A,5,23.0,15.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2014-2015_QPR_West Ham,2014-2015,34,QPR,West Ham,D,0,26.0,12.0,1.0,0.0,1.0,"HighPressure, Disciplined",0
2014-2015_Southampton_Tottenham,2014-2015,34,Southampton,Tottenham,D,4,20.0,11.0,4.0,0.0,4.0,"ChaosInducer, LowTempoController",0
2014-2015_Stoke_Sunderland,2014-2015,34,Stoke,Sunderland,D,2,38.0,17.0,5.0,0.0,5.0,"HighPressure, Opportunistic",0
2014-2015_West Brom_Liverpool,2014-2015,34,West Brom,Liverpool,D,0,32.0,6.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2014-2015_Arsenal_Chelsea,2014-2015,34,Arsenal,Chelsea,D,0,19.0,8.0,7.0,0.0,7.0,"AggressiveTackler, DirectPlay",0
2014-2015_Everton_Man United,2014-2015,34,Everton,Man United,H,3,26.0,14.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2014-2015_Hull_Liverpool,2014-2015,34,Hull,Liverpool,H,1,19.0,14.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2014-2015_Leicester_Chelsea,2014-2015,34,Leicester,Chelsea,A,4,19.0,8.0,1.0,0.0,1.0,"Disciplined, RiskTaker",0
2014-2015_Aston Villa_Everton,2014-2015,35,Aston Villa,Everton,H,5,20.0,8.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2014-2015_Leicester_Newcastle,2014-2015,35,Leicester,Newcastle,H,3,31.0,17.0,3.0,2.0,7.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Liverpool_QPR,2014-2015,35,Liverpool,QPR,H,3,35.0,15.0,5.0,1.0,7.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Man United_West Brom,2014-2015,35,Man United,West Brom,A,1,32.0,12.0,1.0,0.0,1.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Sunderland_Southampton,2014-2015,35,Sunderland,Southampton,H,3,23.0,2.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer",1
2014-2015_Swansea_Stoke,2014-2015,35,Swansea,Stoke,H,2,25.0,8.0,3.0,1.0,5.0,"AggressiveTackler, DirectPlay",0
2014-2015_West Ham_Burnley,2014-2015,35,West Ham,Burnley,H,1,37.0,16.0,5.0,1.0,7.0,"AggressiveTackler, HighPressure, Opportunistic",1
2014-2015_Chelsea_Crystal Palace,2014-2015,35,Chelsea,Crystal Palace,H,1,25.0,9.0,4.0,0.0,4.0,"DirectPlay, RiskTaker",0
2014-2015_Tottenham_Man City,2014-2015,35,Tottenham,Man City,A,1,36.0,15.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure, Opportunistic",1
2014-2015_Hull_Arsenal,2014-2015,35,Hull,Arsenal,A,4,30.0,5.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2014-2015_Aston Villa_West Ham,2014-2015,36,Aston Villa,West Ham,H,1,20.0,8.0,2.0,0.0,2.0,"Disciplined, HighPressure",0
2014-2015_Crystal Palace_Man United,2014-2015,36,Crystal Palace,Man United,A,3,26.0,13.0,1.0,0.0,1.0,"HighPressure, Disciplined",0
2014-2015_Everton_Sunderland,2014-2015,36,Everton,Sunderland,A,2,32.0,16.0,5.0,0.0,5.0,"HighPressure, Opportunistic",1
2014-2015_Hull_Burnley,2014-2015,36,Hull,Burnley,A,1,29.0,12.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Leicester_Southampton,2014-2015,36,Leicester,Southampton,H,2,20.0,12.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2014-2015_Newcastle_West Brom,2014-2015,36,Newcastle,West Brom,D,2,23.0,9.0,5.0,0.0,5.0,"RiskTaker, LowTempoController",0
2014-2015_Stoke_Tottenham,2014-2015,36,Stoke,Tottenham,H,3,26.0,14.0,0.0,1.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2014-2015_Chelsea_Liverpool,2014-2015,36,Chelsea,Liverpool,D,2,23.0,10.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2014-2015_Man City_QPR,2014-2015,36,Man City,QPR,H,6,32.0,11.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Arsenal_Swansea,2014-2015,36,Arsenal,Swansea,A,1,31.0,7.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2014-2015_Burnley_Stoke,2014-2015,37,Burnley,Stoke,D,0,22.0,13.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2014-2015_Liverpool_Crystal Palace,2014-2015,37,Liverpool,Crystal Palace,A,4,33.0,9.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2014-2015_QPR_Newcastle,2014-2015,37,QPR,Newcastle,H,3,30.0,15.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Southampton_Aston Villa,2014-2015,37,Southampton,Aston Villa,H,7,27.0,9.0,2.0,0.0,2.0,"RiskTaker, ChaosInducer, Disciplined",0
2014-2015_Sunderland_Leicester,2014-2015,37,Sunderland,Leicester,D,0,24.0,17.0,5.0,0.0,5.0,"HighPressure, LowTempoController",0
2014-2015_Tottenham_Hull,2014-2015,37,Tottenham,Hull,H,2,24.0,14.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2014-2015_West Ham_Everton,2014-2015,37,West Ham,Everton,A,3,34.0,15.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2014-2015_Man United_Arsenal,2014-2015,37,Man United,Arsenal,D,2,17.0,10.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2014-2015_Swansea_Man City,2014-2015,37,Swansea,Man City,A,6,35.0,18.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer",1
2014-2015_West Brom_Chelsea,2014-2015,37,West Brom,Chelsea,H,3,21.0,7.0,5.0,1.0,7.0,"AggressiveTackler, ChaosInducer",1
2014-2015_Arsenal_Sunderland,2014-2015,37,Arsenal,Sunderland,D,0,35.0,7.0,1.0,0.0,1.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Arsenal_West Brom,2014-2015,38,Arsenal,West Brom,H,5,38.0,10.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Aston Villa_Burnley,2014-2015,38,Aston Villa,Burnley,A,1,22.0,9.0,3.0,0.0,3.0,"RiskTaker, AggressiveTackler",0
2014-2015_Chelsea_Sunderland,2014-2015,38,Chelsea,Sunderland,H,4,41.0,14.0,3.0,0.0,3.0,"RiskTaker, HighPressure",0
2014-2015_Crystal Palace_Swansea,2014-2015,38,Crystal Palace,Swansea,H,1,18.0,10.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2014-2015_Everton_Tottenham,2014-2015,38,Everton,Tottenham,A,1,25.0,8.0,3.0,0.0,3.0,"Opportunistic, DirectPlay",0
2014-2015_Hull_Man United,2014-2015,38,Hull,Man United,D,0,23.0,9.0,4.0,1.0,6.0,"AggressiveTackler, Opportunistic",0
2014-2015_Leicester_QPR,2014-2015,38,Leicester,QPR,H,6,40.0,11.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2014-2015_Man City_Southampton,2014-2015,38,Man City,Southampton,H,2,28.0,12.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2014-2015_Newcastle_West Ham,2014-2015,38,Newcastle,West Ham,H,2,21.0,5.0,3.0,0.0,3.0,"AggressiveTackler, ChaosInducer",0
2014-2015_Stoke_Liverpool,2014-2015,38,Stoke,Liverpool,H,7,28.0,12.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Bournemouth_Aston Villa,2015-2016,1,Bournemouth,Aston Villa,A,1,18.0,9.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure",1
2015-2016_Chelsea_Swansea,2015-2016,1,Chelsea,Swansea,D,4,29.0,12.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Everton_Watford,2015-2016,1,Everton,Watford,D,4,21.0,10.0,3.0,0.0,3.0,"Opportunistic, AggressiveTackler",0
2015-2016_Leicester_Sunderland,2015-2016,1,Leicester,Sunderland,H,6,29.0,9.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2015-2016_Man United_Tottenham,2015-2016,1,Man United,Tottenham,H,1,18.0,3.0,5.0,0.0,5.0,"LowTempoController, ChaosInducer",0
2015-2016_Norwich_Crystal Palace,2015-2016,1,Norwich,Crystal Palace,A,4,28.0,5.0,1.0,0.0,1.0,"RiskTaker, Disciplined",0
2015-2016_Arsenal_West Ham,2015-2016,1,Arsenal,West Ham,A,2,30.0,9.0,4.0,0.0,4.0,"Opportunistic, AggressiveTackler",0
2015-2016_Newcastle_Southampton,2015-2016,1,Newcastle,Southampton,D,4,24.0,12.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2015-2016_Stoke_Liverpool,2015-2016,1,Stoke,Liverpool,A,1,15.0,8.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2015-2016_West Brom_Man City,2015-2016,1,West Brom,Man City,A,3,28.0,12.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2015-2016_Aston Villa_Man United,2015-2016,2,Aston Villa,Man United,A,1,14.0,8.0,4.0,0.0,4.0,"LowTempoController, AggressiveTackler",0
